animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
3614,Belle,Ryuu to Sobakasu no Hime,MOVIE,2021,7.68,1,https://myanimelist.net/anime/44807,False,https://cdn.myanimelist.net/images/anime/1081/115716.jpg,"['Drama', 'Fantasy', 'Sci-Fi']","['action', 'anthropomorphism', 'artificial intelligence', 'asia', 'augmented reality', 'bullying', 'cgi', 'child abuse', 'coming of age', 'cyberpunk', 'death of a loved one', 'dialogue driven', 'domestic abuse', 'dragons', 'drama', 'earth', 'fairy tale', 'family', 'fantasy', 'female protagonist', 'fictional location', 'found family', 'fugitive', 'heroine of weak character', 'heterosexual', 'idol', 'japan', 'japanese production', 'mature themes', 'music', 'musical', 'mystery', 'new', 'original work', 'physical abuse', 'place', 'present', 'primarily teen cast', 'romance', 'school', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'social media', 'social-networking', 'storytelling', 'technology', 'the arts', 'tragedy', 'virtual reality', 'virtual world']"
3617,Blue Period,,TV,2021,7.9,12,https://myanimelist.net/anime/46352,False,https://cdn.myanimelist.net/images/anime/1757/116931.jpg,['Drama'],"['angst', 'art', 'art school', 'asia', 'based on a manga', 'bisexual', 'bishounen', 'canon filler', 'club', 'coming of age', 'competition', 'cross-dressing', 'crossdressing', 'dialogue driven', 'drama', 'drawing', 'dysfunctional family', 'earth', 'educational', 'family life', 'femboy', ""following one's dream"", 'friendship', 'gender bender', 'hard work and guts', 'high school', 'japan', 'japanese production', 'lgbtq+ themes', 'male protagonist', 'manga', 'narration', 'netflix original', 'nudity', 'painting', 'philosophy', 'place', 'preaired episodes', 'present', 'primarily teen cast', 'psychological', 'rivalry', 'school', 'school club', 'school clubs', 'school life', 'seinen', 'slice of life', 'slice of life drama', 'storytelling', 'the arts', 'time', 'time skip', 'tokyo', 'transgender', 'urban', 'violence', 'visual arts']"
3618,Komi Can't Communicate Season 2,"Komi-san wa, Comyushou desu. 2nd Season",TV,2022,8.18,12,https://myanimelist.net/anime/50631,True,https://cdn.myanimelist.net/images/anime/1108/121157.jpg,['Comedy'],"['agender', 'asia', 'based on a manga', 'character driven', 'chuunibyou', 'comedy', 'coming of age', 'daily life', 'disability', 'drama', 'earth', 'episodic', 'facial distortion', 'female protagonist', 'femboy', 'friendship', 'funny expressions', 'gyaru', 'heterosexual', 'high school', 'japan', 'japanese production', 'kuudere', 'kyoto', 'love triangle', 'male protagonist', 'manga', 'mental illness', 'meta', 'narration', 'netflix original', 'place', 'present', 'primarily teen cast', 'romance', 'romantic comedy', 'romantic subtext', 'school', 'school life', 'sequel', 'shogi', 'shounen', 'slapstick', 'slice of life', 'storytelling', 'trains', 'unrequited love', 'yandere']"
3619,My Hero Academia Season 6,Boku no Hero Academia 6th Season,TV,2022,8.38,25,https://myanimelist.net/anime/49918,True,https://cdn.myanimelist.net/images/anime/1483/126005.jpg,['Action'],"['action', 'action comedy', 'adventure', 'alternative present', 'anti-hero', 'asia', 'assassins', 'based on a manga', 'boarding school', 'cgi', 'comedy', 'coming of age', 'coming-of-age', 'conspiracy', 'contemporary fantasy', 'domestic abuse', 'drama', 'earth', 'ensemble cast', 'espionage', 'explicit violence', 'fan service', 'fantasy', 'fighting-shounen', 'gore', 'growing up pains', 'hero of strong character', 'hero of weak character', 'idealism', 'japan', 'japanese production', 'male protagonist', 'manga', 'martial arts', 'mature themes', 'place', 'post-apocalyptic', 'present', 'psi-powers', 'revenge', 'school', 'school life', 'sci fi', 'science fiction', 'sequel', 'shounen', 'slapstick', 'speculative fiction', 'super power', 'superhero', 'superheroes', 'superpowers', 'supervillains', 'terrorism', 'time', 'tragedy', 'university', 'urban fantasy', 'verbal comedy', 'violence', 'war', 'yandere']"
3620,Spy x Family Season 2,,TV,2023,8.21,12,https://myanimelist.net/anime/53887,True,https://cdn.myanimelist.net/images/anime/1506/138982.jpg,"['Action', 'Comedy']","['action', 'action comedy', 'adoption', 'amnesia', 'animals', 'assassin', 'assassins', 'based on a manga', 'childcare', 'cohabitation', 'comedy', 'conspiracy', 'contemporary fantasy', 'contract killer / assassin', 'drama', 'elementary school', 'ensemble cast', 'episodic', 'espionage', 'european stylised', 'facial distortion', 'factions', 'fake relationship', 'family', 'family life', 'female protagonist', 'fictional location', 'foreign', 'found family', 'funny expressions', 'guns', 'hero of strong character', 'heroine of strong character', 'japanese production', 'kuudere', 'male protagonist', 'manga', 'martial arts', 'ocean', 'office lady', 'parenthood', 'parenting', 'place', 'politics', 'present', 'psi-powers', 'psychic powers', 'romance', 'school', 'school for the rich elite', 'school life', 'secret agent', 'secret identity', 'secret organisation', 'sequel', 'ships', 'shounen', 'slapstick', 'slice of life', 'spies', 'strong female lead', 'super power', 'supernatural', 'supernatural drama', 'superpowers', 'surfing', 'surreal comedy', 'tropes', 'tsundere', 'unrequited love', 'urban', 'urban fantasy', 'vignettes', 'violence', 'yandere']"
3621,My Hero Academia Season 7,Boku no Hero Academia 7th Season,TV,2024,8.16,21,https://myanimelist.net/anime/54789,True,https://cdn.myanimelist.net/images/anime/1529/140306.jpg,['Action'],"['action', 'action comedy', 'adventure', 'anti-hero', 'based on a manga', 'comedy', 'coming-of-age', 'contemporary fantasy', 'drama', 'ensemble cast', 'fan service', 'fighting-shounen', 'foreign', 'gore', 'growing up pains', 'idealism', 'japanese production', 'manga', 'martial arts', 'military', 'police', 'post-apocalyptic', 'primarily teen cast', 'psi-powers', 'school', 'sci fi', 'science fiction', 'sequel', 'shounen', 'slapstick', 'super power', 'superhero', 'superheroes', 'superpowers', 'supervillains', 'terrorism', 'tragedy', 'university', 'urban fantasy', 'villainess', 'violence', 'war', 'yandere']"
3622,Marmalade Boy,,TV,1994,7.39,76,https://myanimelist.net/anime/334,False,https://cdn.myanimelist.net/images/anime/8/6092.jpg,"['Comedy', 'Drama', 'Romance']","['adapted into japanese movie', 'adapted into other media', 'age gap', 'americas', 'angst', 'asia', 'based on a manga', 'boy meets girl', 'comedy', 'coming of age', 'divorce', 'drama', 'earth', 'fake relationship', 'family life', 'female protagonist', 'forbidden love', 'foreign', 'heterosexual', 'high school', 'idol', 'inseki', 'intact family', 'japan', 'japanese production', 'love polygon', 'love triangle', 'manga', 'melodrama', 'multiple couples', 'music', 'place', 'plot continuity', 'present', 'remarriage', 'romance', 'romantic comedy', 'school', 'school clubs', 'school life', 'shoujo', 'siblings', 'slapstick', 'slice of life', 'sports', 'sudden girlfriend appearance', 'teacher x student', 'tennis', 'the arts', 'time', 'tragedy', 'tropes', 'under one roof', 'united states', 'work']"
3630,The Princess and the Pilot,Toaru Hikuushi e no Tsuioku,MOVIE,2011,7.66,1,https://myanimelist.net/anime/9000,False,https://cdn.myanimelist.net/images/anime/3/36903.jpg,"['Adventure', 'Romance']","['action', 'action drama', 'adult cast', 'adventure', 'air combat', 'air force', 'airplanes', 'alternative world', 'angst', 'aviation', 'based on a light novel', 'blimp', 'bodyguard', 'cgi', 'comedy', 'coming of age', 'corrupt', 'daily life', 'disaster', 'drama', 'european stylised', 'fantasy world', 'female protagonist', 'fictional location', 'gunfights', 'japanese production', 'male protagonist', 'mercenaries', 'military', 'novel', 'past', 'place', 'politics', 'primarily adult cast', 'racism', 'romance', 'sci-fi', 'seinen', 'social class issues', 'social commentary', 'social gap', 'social hierarchy', 'speculative fiction', 'stand-alone movie', 'star-crossed lovers', 'survival', 'time', 'time skip', 'tragedy', 'war', 'war-zone realities']"
3638,Lupin III vs. Detective Conan: The Movie,Lupin III vs. Meitantei Conan: The Movie,MOVIE,2013,7.83,1,https://myanimelist.net/anime/18429,False,https://cdn.myanimelist.net/images/anime/4/51663.jpg,"['Action', 'Comedy', 'Mystery']","['action', 'asia', 'based on a manga', 'comedy', 'conspiracy', 'crime', 'crime fiction', 'criminals', 'crossover', 'detective', 'detectives', 'drama', 'earth', 'fugitive', 'genius', 'guns', 'hero of strong character', 'japan', 'japanese production', 'male protagonist', 'manga', 'mystery', 'parody', 'place', 'policeman', 'present', 'real-world location', 'seinen', 'shounen', 'slapstick', 'thief', 'thieves', 'tokyo', 'tokyo skytree', 'verbal comedy']"
3641,Date A Live Movie: Mayuri Judgement,Date A Live Movie: Mayuri Judgment,MOVIE,2015,7.51,1,https://myanimelist.net/anime/24655,False,https://cdn.myanimelist.net/images/anime/9/75466.jpg,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']","['action', 'action comedy', 'alternative present', 'angels', 'asia', 'based on a light novel', 'collateral damage', 'comedy', 'cross dressing', 'cross-dressing', 'crossdressing', 'damsel in distress', 'disaster', 'drama', 'earth', 'ecchi', 'fantasy', 'female harem', 'gunfights', 'harem', 'henshin', 'heterosexual', 'idol', 'japan', 'japanese production', 'kuudere', 'large breasts', 'male protagonist', 'mecha', 'novel', 'optic camouflage', 'place', 'predominantly female cast', 'present', 'primarily female cast', 'romance', 'school', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'small breasts', 'speculative fiction', 'the power of love', 'time', 'tragedy', 'trap', 'twins', 'urban fantasy']"
3642,Detective Conan Movie 18: The Sniper from Another Dimension,Meitantei Conan Movie 18: Ijigen no Sniper,MOVIE,2014,8.02,1,https://myanimelist.net/anime/21419,False,https://cdn.myanimelist.net/images/anime/11/60289.jpg,"['Action', 'Mystery']","['action', 'age regression', 'age transformation', 'asia', 'assassins', 'based on a manga', 'comedy', 'cops', 'crime', 'crime fiction', 'detective', 'detectives', 'drama', 'earth', 'genius', 'guns', 'hero of strong character', 'japan', 'japanese production', 'male protagonist', 'manga', 'military', 'mystery', 'place', 'police', 'policeman', 'present', 'real-world location', 'romance', 'shounen', 'sniper', 'thriller', 'tokyo', 'tokyo skytree', 'tomboy']"
3644,Gintama Season 4,Gintama°,TV,2015,8.89,51,https://myanimelist.net/anime/28977,True,https://cdn.myanimelist.net/images/anime/3/72078.jpg,"['Action', 'Comedy', 'Sci-Fi']","['action', 'adventure', 'alien', 'aliens', 'aliens living on earth', 'anachronism', 'based on a manga', 'body and host', 'body exchange', 'body swapping', 'breaking the fourth wall', 'comedy', 'conspiracy', 'crude', 'drama', 'edo period', 'facial distortion', 'fantasy', 'female protagonist', 'feudal japan', 'found family', 'gag', 'gag humor', 'gender bender', 'gender bending', 'gore', 'historical', 'japanese production', 'kuudere', 'male protagonist', 'manga', 'medium awareness', 'meta', 'multi-segment episodes', 'ninja', 'nonsense-comedy', 'old asia', 'parody', 'philosophy', 'politics', 'primarily adult cast', 'samurai', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'sequel', 'shounen', 'slapstick', 'space', 'speculative fiction', 'swordplay', 'time manipulation', 'toilet humour', 'tragedy', 'verbal comedy', 'weekly shounen jump']"
3645,Gintama: Yorinuki Gintama-san on Theater 2D,,MOVIE,2012,8.18,2,https://myanimelist.net/anime/21899,False,https://cdn.myanimelist.net/images/anime/1172/90571.jpg,"['Action', 'Comedy', 'Sci-Fi']","['action', 'adventure', 'aliens', 'anachronism', 'based on a manga', 'comedy', 'crude', 'drama', 'edo period', 'ensemble cast', 'fantasy', 'feudal japan', 'gag humor', 'gangs', 'historical', 'japanese production', 'kuudere', 'male protagonist', 'manga', 'meta', 'nonsense-comedy', 'old asia', 'parody', 'primarily male cast', 'remake', 'samurai', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'slapstick', 'swordplay', 'verbal comedy', 'weekly shounen jump']"
3663,Windy Tales,Fuujin Monogatari,TV,2004,7.21,13,https://myanimelist.net/anime/1524,False,https://cdn.myanimelist.net/images/anime/4/50349.jpg,"['Slice of Life', 'Supernatural']","['animals', 'asia', 'comedy', 'coming of age', 'contemporary fantasy', 'daily life', 'drama', 'earth', 'episodic', 'family friendly', 'fantasy', 'female protagonist', 'friendship', 'heterosexual', 'iyashikei', 'japan', 'japanese production', 'magic', 'magical realism', 'middle school', 'mina', 'mono no aware', 'motorcycles', 'new', 'original work', 'philosophy', 'photography', 'place', 'plot continuity', 'present', 'primarily teen cast', 'romance', 'school', 'school club', 'school life', 'slice of life', 'slice of life drama', 'slow when it comes to love', 'slow-paced', 'speculative fiction', 'super power', 'supernatural', 'the arts', 'time skip', 'urban fantasy']"
3667,Urusei Yatsura Movie 5: The Final Chapter,Urusei Yatsura Movie 5: Kanketsu-hen,MOVIE,1988,7.46,1,https://myanimelist.net/anime/1924,False,https://cdn.myanimelist.net/images/anime/1776/113284.jpg,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']","['action', 'adventure', 'alien', 'aliens', 'asia', 'based on a manga', 'comedy', 'drama', 'earth', 'high school', 'humanoid alien', 'japan', 'japanese production', 'love polygon', 'love triangle', 'manga', 'place', 'present', 'romance', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'slapstick', 'space', 'speculative fiction', 'strong female lead', 'super power', 'tanned skin', 'tomboy', 'verbal comedy']"
3679,GA: Geijutsuka Art Design Class,,TV,2009,7.04,12,https://myanimelist.net/anime/5670,False,https://cdn.myanimelist.net/images/anime/7/56975.jpg,['Slice of Life'],"['4-koma manga', 'absurdist humour', 'art', 'art school', 'asia', 'based on a 4-koma manga', 'based on a manga', 'cgdct', 'chibi ed', 'comedy', 'coming of age', 'cooking', 'cute girls doing cute things', 'daily life', 'drawing', 'earth', 'ed variety', 'educational', 'episodic', 'faceless background characters', 'facial distortion', 'female protagonist', 'friendship', 'hanami', 'heart-warming', 'high school', 'japan', 'japanese production', 'kuudere', 'lethal chef', 'manga', 'painting', 'photography', 'place', 'plot continuity', 'predominantly female cast', 'present', 'primarily female cast', 'randomness', 'running gag', 'school', 'school club', 'school clubs', 'school life', 'seinen', 'show within a show', 'sibling yin yang', 'slapstick', 'slice of life', 'stereotypes', 'storytelling', 'super deformed', 'the arts', 'time', 'tropes', 'visible aura', 'visual arts', 'walls of text', 'watercolour style', 'wordplay', 'working life']"
3692,Tactics,,TV,2004,7.05,25,https://myanimelist.net/anime/173,False,https://cdn.myanimelist.net/images/anime/8/37549.jpg,"['Mystery', 'Supernatural']","['action', 'adventure', 'angel', 'animal sidekick', 'bakumatsu meiji period', 'based on a manga', 'bionic powers', 'bishounen', ""boys' love"", 'call my name', 'catchphrase', 'comedy', 'contemporary fantasy', 'demon', 'demons', 'detective', 'drama', 'ending', 'exorcism', 'exorcists', 'fantasy', 'funny expressions', 'ghost stories', 'historical', 'japanese mythology', 'japanese production', 'kamis', 'kitsune', 'magic', 'male protagonist', 'manga', 'master-servant relationship', 'monster-of-the-week', 'mystery', 'mythology', 'nearly almighty protagonist', 'onmyoudou', 'open-ended', 'past', 'plot continuity', 'pornography', 'prostitution', 'psi-powers', 'romance', 'shoujo', 'shoujo ai', 'shounen', 'social class issues', 'social commentary', 'speculative fiction', 'spirits', 'super power', 'supernatural', 'supernatural drama', 'taishou period', 'time', 'tropes', 'youkai']"
3704,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,,MOVIE,2019,7.67,1,https://myanimelist.net/anime/37027,False,https://cdn.myanimelist.net/images/anime/1859/100474.jpg,['Slice of Life'],"['3d cg animation', 'asia', 'cgi', 'chuunibyou', 'coming of age', 'cute girls doing cute things', 'dancing', 'earth', 'ensemble cast', 'europe', 'female protagonist', 'foreign', 'ganbatte', 'idol', 'idols', 'idols (female)', 'italy', 'japan', 'japanese production', 'music', 'new', 'performance', 'place', 'predominantly female cast', 'present', 'primarily female cast', 'primarily teen cast', 'real-world location', 'rural', 'school', 'school club', 'school life', 'showbiz', 'slice of life', 'the arts', 'time']"
3713,The Seven Deadly Sins the Movie: Prisoners of the Sky,Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito,MOVIE,2018,7.56,1,https://myanimelist.net/anime/35946,False,https://cdn.myanimelist.net/images/anime/1444/91899.jpg,"['Action', 'Adventure', 'Fantasy']","['action', 'action comedy', 'adventure', 'alternative world', 'angels', 'animals', 'baking', 'based on a manga', 'betrayal', 'celestial being', 'collateral damage', 'comedy', 'cooking', 'demon', 'demons', 'ecchi', 'ending', 'ensemble cast', 'excessive violence', 'fairy', 'fantasy', 'fantasy world', 'fictional location', 'fighting-shounen', 'floating island', 'gods', 'good vs evil', 'hero of strong character', 'island', 'japanese production', 'journey', 'magic', 'male protagonist', 'medieval', 'motifs', 'non-human protagonists', 'open-ended', 'overpowered main characters', 'place', 'primarily adult cast', 'romance', 'sequel', 'seven deadly sins', 'shounen', 'skimpy clothing', 'slapstick', 'speculative fiction', 'spellcasting', 'super power', 'supernatural', 'swords & co', 'violence', 'war']"
3714,Grimoire of Zero,Zero kara Hajimeru Mahou no Sho,TV,2017,7.19,12,https://myanimelist.net/anime/34176,False,https://cdn.myanimelist.net/images/anime/5/85224.jpg,"['Action', 'Adventure', 'Fantasy']","['action', 'adventure', 'alternative world', 'animals', 'anthropomorphic', 'anthropomorphism', 'based on a light novel', 'beast', 'beastman', 'bishoujo', 'character driven', 'comedy', 'conspiracy', 'death', 'demons', 'drama', 'facial distortion', 'fantasy', 'female protagonist', 'fictional location', 'hero of strong character', 'heroine of strong character', 'historical', 'human sacrifice', 'in medias res', 'japanese production', 'journey', 'kemonomimi', 'magic', 'magic circles', 'magic weapons', 'massacre', 'master-servant relationship', 'medieval', 'mercenaries', 'middle ages', 'murder', 'narration', 'novel', 'place', 'plot continuity', 'revenge', 'shounen', 'slapstick', 'slavery', 'small breasts', 'speculative fiction', 'spellcasting', 'storytelling', 'strong female lead', 'summoning', 'swordplay', 'swords & co', 'tsundere', 'verbal comedy', 'violence', 'war', 'witch', 'witch-hunt', 'witches']"
3726,Magical Sisters Yoyo & Nene,Majokko Shimai no Yoyo to Nene,MOVIE,2013,7.48,1,https://myanimelist.net/anime/15813,False,https://cdn.myanimelist.net/images/anime/1598/94444.jpg,['Fantasy'],"['action', 'adventure', 'asia', 'based on a manga', 'boy meets girl', 'curse', 'earth', 'ending', 'family life', 'fantasy', 'female protagonist', 'fictional location', 'happy ending', 'henshin', 'isekai', 'japan', 'japanese production', 'kaiju', 'magic', 'magic circles', 'magical girls', 'manga', 'parallel world', 'parental abandonment', 'person in a strange world', 'place', 'plot continuity', 'present', 'robots', 'romance', 'saving the world', 'seinen', 'speculative fiction', 'spellcasting', 'stand-alone movie', 'summoning', 'super robot', 'time', 'urban fantasy', 'witch', 'witches', 'work']"
3729,Lupin the Third Part 4,Lupin III (2015),TV,2015,7.81,24,https://myanimelist.net/anime/27947,False,https://cdn.myanimelist.net/images/anime/9/75949.jpg,"['Action', 'Adventure', 'Comedy', 'Mystery']","['action', 'action comedy', 'adult cast', 'adults are useless', 'adventure', 'anti-hero', 'asia', 'based on a manga', 'bullet time', 'car chases', 'clone', 'comedy', 'crime', 'crime fiction', 'criminals', 'death', 'detective', 'drugs', 'earth', 'episodic', 'europe', 'fantasy', 'foreign', 'france', 'fugitive', 'ghost', 'gunfights', 'guns', 'italy', 'japan', 'japanese production', 'male protagonist', 'manga', 'martial arts', 'murder', 'mystery', 'nearly almighty protagonist', 'paris', 'place', 'plot continuity', 'police', 'police are useless', 'predominantly adult cast', 'present', 'primarily adult cast', 'samurai', 'seinen', 'shounen', 'speculative fiction', 'swordplay', 'thief', 'thievery', 'thieves', 'time', 'travel', 'treasure hunting', 'tropes', 'undead']"
3730,She and Her Cat: Everything Flows,Kanojo to Kanojo no Neko: Everything Flows,TV,2016,7.67,4,https://myanimelist.net/anime/32491,False,https://cdn.myanimelist.net/images/anime/9/79716.jpg,['Slice of Life'],"['angst', 'animal protagonist', 'animal protagonists', 'animals', 'asia', 'cats', 'character driven', 'coming of age', 'daily life', 'drama', 'earth', 'episodic', 'family friendly', 'family life', 'family without father', 'female protagonist', 'heart-warming', 'human-animal relationship', 'iyashikei', 'japan', 'japanese production', 'loneliness', 'long time span', 'melancholy', 'multi-anime projects', 'narration', 'new', 'non-human protagonists', 'original work', 'pets', 'place', 'present', 'primarily adult cast', 'psychological', 'reincarnation', 'romance', 'sentimental drama', 'short episodes', 'slice of life', 'slow-paced', 'storytelling', 'time', 'time skip', 'tragedy', 'ultra super anime time']"
3731,Yawara!,,TV,1989,7.45,124,https://myanimelist.net/anime/691,False,https://cdn.myanimelist.net/images/anime/4/44864.jpg,"['Comedy', 'Romance', 'Sports']","['action', 'adapted into japanese movie', 'adapted into other media', 'americas', 'asia', 'athletics', 'based on a manga', 'canada', 'college', 'combat', 'combat sport', 'combat sports', 'comedy', 'coming of age', 'competition', 'drama', 'earth', 'europe', 'female protagonist', 'france', 'ganbatte', 'grandiose displays of wealth', 'hand to hand combat', 'heterosexual', 'japan', 'japanese production', 'judo', 'korea', 'love polygon', 'love triangle', 'manga', 'martial arts', 'moe', 'money', 'multiple couples', 'ojou-sama', 'olympics', 'parody', 'place', 'present', 'primarily adult cast', 'remastered version available', 'romance', 'russia', 'seinen', 'slice of life', 'slow when it comes to love', 'sports', 'strong female lead', 'sudden girlfriend appearance', 'time', 'tournament', 'tournaments']"
3744,The Dog of Flanders,Flanders no Inu (Movie),MOVIE,1997,7.73,1,https://myanimelist.net/anime/2623,False,https://cdn.myanimelist.net/images/anime/3/75599.jpg,['Drama'],"['19th century', 'angst', 'animal abuse', 'animals', 'based on a novel', 'belgium', 'child protagonists', 'class struggle', 'classic literature', 'comedy', 'countryside', 'daily life', 'dogs', 'drama', 'earth', 'europe', 'foreign', 'friendship', 'historical', 'japanese production', 'male protagonist', 'mature themes', 'melancholy', 'mina', 'novel', 'orphans', 'past', 'pets', 'philosophy', 'place', 'poverty', 'primarily child cast', 'romance', 'slice of life', 'social class issues', 'social commentary', 'stand-alone movie', 'the arts', 'time', 'tragedy', 'urban', 'visual arts']"
3745,Fresh Precure!,,TV,2009,7.45,50,https://myanimelist.net/anime/5684,False,https://cdn.myanimelist.net/images/anime/9/21267.jpg,"['Action', 'Comedy']","['action', 'adoption', 'alternate universe', 'angels', 'animals', 'artificial intelligence', 'body swapping', 'cgi', 'comedy', 'contemporary fantasy', 'cute girls doing cute things', 'dancing', 'dragons', 'ensemble cast', 'episodic', 'espionage', 'fairy', 'family friendly', 'fantasy', 'female protagonist', 'friendship', 'henshin', 'heterosexual', 'idol', 'isekai', 'japanese production', 'kids', 'magic', 'magical girl', 'mahou shoujo', 'monster of the week', 'monster-of-the-week', 'parenthood', 'predominantly female cast', 'present', 'primarily child cast', 'primarily female cast', 'robots', 'school', 'secret identity', 'sentai', 'ships', 'shoujo', 'skeleton', 'slice of life', 'super power', 'superhero', 'superheroes', 'tokusatsu', 'tropes', 'uniform -- to be split and deleted', 'urban', 'urban fantasy', 'veterinarian']"
3746,Barefoot Gen 2,Hadashi no Gen 2,MOVIE,1986,7.36,1,https://myanimelist.net/anime/1825,False,https://cdn.myanimelist.net/images/anime/1295/98758.jpg,['Drama'],"['angst', 'anti-war', 'asia', 'autobiographical', 'based on a manga', 'comedy', 'coming of age', 'crime', 'daily life', 'disaster', 'drama', 'earth', 'educational', 'elementary school', 'family', 'hiroshima', 'historical', 'horror', 'japan', 'japanese production', 'male protagonist', 'melodrama', 'mina', 'orphan', 'past', 'place', 'post-war', 'present', 'primarily child cast', 'school life', 'shounen', 'slice of life', 'slice of life drama', 'speculative fiction', 'thievery', 'time', 'tragedy', 'war', 'weekly shounen jump', 'world war 2', 'world war ii', 'world wars']"
3747,Tamayura: More Aggressive,,TV,2013,7.52,12,https://myanimelist.net/anime/15731,False,https://cdn.myanimelist.net/images/anime/3/53895.jpg,['Slice of Life'],"['asia', 'cgdct', 'comedy', 'coming of age', 'cute girls doing cute things', 'daily life', 'drama', 'earth', 'energetic', 'family life', 'family without father', 'female protagonist', 'friendship', 'iyashi-kei', 'iyashikei', 'japan', 'japanese production', 'moe', 'new', 'original work', 'outdoor activities', 'photography', 'place', 'predominantly female cast', 'present', 'primarily female cast', 'primarily teen cast', 'real-world location', 'rural', 'school club', 'school life', 'season', 'slice of life', 'slice of life drama', 'summer', 'the arts', 'time']"
3748,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,,TV,1998,7.45,48,https://myanimelist.net/anime/582,False,https://cdn.myanimelist.net/images/anime/13/39595.jpg,"['Action', 'Comedy']","['absurdist humour', 'action', 'aliens', 'asia', 'baseball', 'based on a manga', 'combat', 'comedy', 'delinquent', 'earth', 'gag', 'gag humor', 'high school', 'japan', 'japanese production', 'male protagonist', 'manga', 'martial arts', 'mask', 'medium awareness', 'multi-anime projects', 'parody', 'place', 'plot continuity', 'present', 'primarily male cast', 'psychological', 'school', 'school club', 'school clubs', 'school life', 'short episodes', 'shounen', 'sports', 'stereotypes', 'super power', 'surreal comedy', 'tbs wonderful', 'time', 'transfer students', 'violence', 'weekly shounen jump']"
3749,Tomorrow's Joe,Ashita no Joe,TV,1970,7.84,79,https://myanimelist.net/anime/2402,False,https://cdn.myanimelist.net/images/anime/5/64671.jpg,"['Drama', 'Sports']","['achromatic', 'action', 'adapted into japanese movie', 'adapted into other media', 'anti-hero', 'asia', 'based on a manga', 'boxing', 'bullying', 'class struggle', 'combat', 'combat sport', 'combat sports', 'coming of age', 'crime', 'delinquent', 'delinquents', 'drama', 'earth', 'educational', 'ganbatte', 'gangs', 'hand to hand combat', 'homeless', 'japan', 'japanese production', 'male protagonist', 'manga', 'ojou-sama', 'orphan', 'past', 'place', 'police', 'predominantly male cast', 'present', 'primarily male cast', 'primarily teen cast', 'prison', 'rehabilitation', 'school life', 'shounen', 'slice of life', 'social class issues', 'social commentary', 'sports', 'strong male lead', 'thick line animation', 'time', 'time skip', 'tournament', 'tragedy', 'violence', 'yakuza']"
3759,"So I'm a Spider, So What?","Kumo desu ga, Nani ka?",TV,2021,7.6,24,https://myanimelist.net/anime/37984,False,https://cdn.myanimelist.net/images/anime/1593/113724.jpg,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['3d cg animation', 'achronological order', 'action', 'action comedy', 'adventure', 'alienation', 'alternative world', 'anti-hero', 'aquire skills', 'based on a light novel', 'cannibalism', 'cgi', 'collateral damage', 'comedy', 'conspiracy', 'crunchyroll co-production', 'demon', 'demons', 'dissociative identities', 'dragon', 'drama', 'drastic change of life', 'dungeon', 'elf', 'fantasy', 'fantasy world', 'female harem', 'female protagonist', 'fictional language', 'fishing', 'football', 'game elements', 'gender bender', 'gender bending', 'giant insects', 'gore', 'heroes', 'insects of doom', 'inter-dimensional schoolgirl', 'isekai', 'japanese production', 'level up', 'lgbtq+ themes', 'magic', 'magic circles', 'mecha', 'medium awareness', 'meta', 'monster', 'monster girl', 'monster of the week', 'monsters', 'mystery', 'non-human protagonists', 'novel', 'parallel world', 'parody', 'post-apocalyptic', 'reincarnation', 'religion', 'rivalry', 'sci-fi', 'science and magic coexist', 'seinen', 'sex change', 'slapstick', 'speculative fiction', 'spellcasting', 'spiders', 'storytelling', 'survival', 'swordplay', 'time skip', 'transgender', 'tropes', 'undead', 'vampire', 'video game', 'violence', 'walls of text', 'war', 'weak to strong']"
